Data;Tipo;Cliente;Produto;Código;Núm. Fato;Núm. NF;Categoria;Grupo;Vendedor;Usuário;Qtd.;Custo Un.;Margem;Preço Un.;Tot. Custo (R$);Sub-Total (R$);Desconto (R$);Tot. Venda (R$);Lucro Tot. (R$);NCM
13/07/2025;s;;HEINEKEN LN 330ML;83;FG109818;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);ARTUR HENRIQUE SILVA SOUZA;Artur Henrique;2,00;5,76;21,53;7,00;11,52;14,00;0,00;14,00;2,48;22030000
13/07/2025;s;;BRAHMA CHOPP LT 473ML;19;FG109817;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);ARTUR HENRIQUE SILVA SOUZA;Artur Henrique;2,00;3,38;47,63;4,99;6,76;9,98;0,00;9,98;3,22;22030000
13/07/2025;s;;BRAHMA CHOPP LT 473ML;19;FG109816;493;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);ARTUR HENRIQUE SILVA SOUZA;Artur Henrique;5,00;3,38;47,63;4,99;16,90;24,95;0,00;24,95;8,05;22030000
13/07/2025;s;;HEINEKEN PILSEN LT 473ML;117;FG109815;515;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);ARTUR HENRIQUE SILVA SOUZA;Artur Henrique;5,00;5,54;24,37;6,89;27,70;34,45;1,21;33,24;5,54;22030000
13/07/2025;s;;SPATEN LT 473ML;317;FG109815;515;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);ARTUR HENRIQUE SILVA SOUZA;Artur Henrique;3,00;4,74;22,15;5,79;14,22;17,37;0,61;16,76;2,54;22030000
13/07/2025;s;;CIGARRO OUTBACK VERMELHO;424;FG109814;;Receitas financeiras: Venda;CIGARROS (TABACARIA);ARTUR HENRIQUE SILVA SOUZA;Artur Henrique;1,00;3,80;71,05;6,50;3,80;6,50;0,00;6,50;2,70;
13/07/2025;s;;COPO WHISKEY WHITE HORSE 700ML;CHW1;FG109813;;Receitas financeiras: Venda;DESTILADOS (ALCOÓLICOS);ARTUR HENRIQUE SILVA SOUZA;Artur Henrique;1,00;8,35;55,81;13,01;8,35;13,01;0,00;13,01;4,66;
13/07/2025;s;;GELO SABORIZADO COCO;292;FG109813;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);ARTUR HENRIQUE SILVA SOUZA;Artur Henrique;1,00;1,25;219,20;3,99;1,25;3,99;0,00;3,99;2,74;
13/07/2025;s;;ANTARCTICA PILSEN 300ML;14;FG109812;492;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);ARTUR HENRIQUE SILVA SOUZA;Artur Henrique;4,00;2,15;39,07;2,99;8,60;11,96;0,00;11,96;3,36;22030000
13/07/2025;s;;BRAHMA CHOPP ZERO LT 350ML;152;FG109812;492;Receitas financeiras: Venda;CERVEJA S/ ALCOOL (NÃO ALCÓOLICOS);ARTUR HENRIQUE SILVA SOUZA;Artur Henrique;1,00;3,35;34,03;4,49;3,35;4,49;0,00;4,49;1,14;22029100
13/07/2025;s;;HEINEKEN ZERO LT 350ML;262;FG109812;492;Receitas financeiras: Venda;CERVEJA S/ ALCOOL (NÃO ALCÓOLICOS);ARTUR HENRIQUE SILVA SOUZA;Artur Henrique;3,00;4,81;24,53;5,99;14,43;17,97;0,00;17,97;3,54;22029100
13/07/2025;s;;ISQUEIRO BIC MAX;79;FG109811;;Receitas financeiras: Venda;UTILITÁRIOS (TABACARIA);ARTUR HENRIQUE SILVA SOUZA;Artur Henrique;1,00;4,00;50,00;6,00;4,00;6,00;0,00;6,00;2,00;
13/07/2025;s;;CIGARRO PALHEIRO SOUZA MINEIRO;217;FG109811;;Receitas financeiras: Venda;CIGARROS (TABACARIA);ARTUR HENRIQUE SILVA SOUZA;Artur Henrique;1,00;10,00;40,00;14,00;10,00;14,00;0,00;14,00;4,00;
13/07/2025;s;;HEINEKEN LN 330ML;83;FG109810;491;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);ARTUR HENRIQUE SILVA SOUZA;Artur Henrique;1,00;5,76;21,53;7,00;5,76;7,00;0,00;7,00;1,24;22030000
